bpm	107
6	0.150	8	0	5	0	1	0	
6	0.150	0	1	0	2	0	0	
6	0.150	0	1	0	2	0	0	
6	0.150	7	0	5	0	1	0	
6	0.150	0	1	0	5	0	0	
6	0.150	1	0	5	0	0	0	
6	0.150	0	1	0	2	0	0	
6	0.150	0	1	0	2	0	0	
7	0.150	1	0	5	0	0	0	
7	0.075	0	1	0	5	0	0	
